         i         j       pij       pji
         6        33    -399.4   -100000
        48        38    -206.8   -100000
         5        13       3.5   -100000
        35         9       250   -100000
         6        48      82.5   -100000
        13        17     111.1   -100000
        25        13    -183.1   -100000
        15        28     168.1   -100000
        43        34     789.8   -100000
        43        37       379   -100000
        11        43    -408.7   -100000
        17        42      -4.9   -100000
        21        46    -465.1   -100000
        45        30     -43.1   -100000
         7        37     223.4   -100000
        11         2     423.2   -100000
        44        26     366.8   -100000
        44        42      -145   -100000
        12        32    -647.4   -100000
        49         9    -288.2   -100000
        43        21     868.9   -100000
        36        17    -561.4   -100000
        33        28     366.1   -100000
        15        49     518.9   -100000
         1        17    -765.6   -100000
        37        31    -220.8   -100000
        30        23     263.9   -100000
        19         6     306.7   -100000
        50        34        55   -100000
        11        22     374.5   -100000
        23        49     149.1   -100000
         5        27       279   -100000
        19        25     -62.8   -100000
        22        44    -532.4   -100000
        25        47     868.1   -100000
        39        24      -414   -100000
        40        35     -85.4   -100000
        16        19    -219.7   -100000
        29        35     -17.5   -100000
         3        31      67.2   -100000
        10        33    -216.6   -100000
        39        18    -292.4   -100000
        15        24    -260.9   -100000
         4        45    -195.3   -100000
        48        12     -49.7   -100000
        29        41     -88.4   -100000
        29         8    -110.6   -100000
        46        14     108.7   -100000
        20         2     863.5   -100000
