         i         j       pij       pji
         8         2    -271.2      15.4
         9         6       7.7     -90.1
        30        50    -231.3    -583.5
        24        33    -343.1     318.7
        39        11     193.3    -203.2
        26        16    -772.3      -735
        18        37    -513.6     464.2
        43        34    -452.6    -674.9
        36        48      43.5    -852.6
         5         6    -419.6    -396.7
         5        29    -473.1     -32.3
        11         3    -161.5      -523
        13        17      28.9     -47.3
        34        16     489.7    -507.2
         4        41    -163.4     161.5
        26        24    -372.5    -271.5
        23        46     -98.7    -585.2
         1        37    -344.2    -351.3
        15        44     -54.3    -141.4
        47        30    -359.3     138.9
        48         1      -846     647.4
        18        38    -374.9     208.5
        30         1    -228.4      94.1
        25        19    -616.3     369.2
        15        27     -71.4      55.5
        13        38    -474.6     299.7
        33        11      98.5    -180.9
        40        34    -218.5      41.1
        37        44      -4.7      -2.1
        31         6    -149.5      -348
         7        46    -106.6    -787.1
        17        33    -633.5       613
        10         8    -204.9      82.2
        45        23     209.9    -239.2
        35         9    -293.5     255.1
        15        31     301.4    -422.7
        41        13     191.6    -206.8
        10         1    -581.7     435.8
        21         5    -498.6     252.8
        12         3     426.8    -758.7
        48        22      -332     210.5
         2        46     156.5    -624.8
        14        29       8.3     -33.9
        36        32     124.7    -200.3
        41        25     322.9    -353.3
        20        11    -487.1    -183.5
        12        49     393.9    -411.5
        28        15    -496.1    -134.2
        32        42      -322     160.3
