         i         j       pij       pji
        32        24         0         0
        43        39         0         0
        17        29         0         0
         1        44         0         0
        24        11         0         0
         9        28         0         0
        46        30         0         0
        42        47         0         0
        19        34         0         0
        30        14         0         0
         5        39         0         0
         3        30         0         0
        17        18         0         0
        25        13         0         0
        35         7         0         0
        37        29         0         0
        45         5         0         0
         8         9         0         0
        12         3         0         0
        27        32         0         0
        35        48         0         0
        15        14         0         0
        11        21         0         0
         4        16         0         0
         1        21         0         0
        33        27         0         0
        33        19         0         0
        50        28         0         0
        45        31         0         0
         2        32         0         0
        39         1         0         0
        38        41         0         0
        21        23         0         0
        17         4         0         0
        28        49         0         0
        36        31         0         0
        48        29         0         0
        26        43         0         0
        41        22         0         0
         3        20         0         0
        38         9         0         0
        38        40         0         0
        18        10         0         0
        50         6         0         0
