         i         j       pij       pji
        28        29      14.9   -100000
        14        36      11.7   -100000
        23        39     -21.9   -100000
         1        29     -27.4   -100000
        25        27      -142   -100000
        44         4      79.1   -100000
        36        46      69.2   -100000
        25        22     -84.6   -100000
        20        10     -11.2   -100000
        36        17     106.3   -100000
        16        27     -42.9   -100000
         3        28     -74.7   -100000
        41        49      12.8   -100000
        37         1      29.1   -100000
        23        27     -36.9   -100000
         5        23     -17.2   -100000
        46         8     -19.5   -100000
        49        34     -41.6   -100000
         3         6      42.6   -100000
        14        43      99.7   -100000
        50        10     -19.5   -100000
         1        12      22.6   -100000
        27         3     -23.7   -100000
        47        41      48.1   -100000
        46        15     -55.2   -100000
        22        19     -27.8   -100000
         2        16      28.9   -100000
        28        15      23.9   -100000
        26        19       8.1   -100000
        34        32      36.9   -100000
         8        33     -62.2   -100000
        10        36     -90.1   -100000
        49        20      15.9   -100000
         9        31     -69.4   -100000
        11         7      36.9   -100000
        42        20      98.2   -100000
        38        30      -2.8   -100000
        44        45     -36.6   -100000
         6        44     -22.8   -100000
        48        27    -126.6   -100000
        32        38       -63   -100000
        43        24      20.3   -100000
        21        46      47.1   -100000
        40        35      60.1   -100000
        33        31      66.3   -100000
        18        27       -56   -100000
        34        13      58.3   -100000
        13        11     -87.4   -100000
        36        40      39.2   -100000
