         i         j       pij       pji
        46         8         0         0
        33        27         0         0
        11        27         0         0
        48        38         0         0
        11        46         0         0
        45        38         0         0
        24        15         0         0
        17         3         0         0
        27        42         0         0
         9        22         0         0
        48        36         0         0
        13        28         0         0
        24        30         0         0
        44         7         0         0
        26         4         0         0
        50         4         0         0
        45         9         0         0
         6        21         0         0
        13        40         0         0
        41        25         0         0
        17        27         0         0
         7        41         0         0
        30        37         0         0
        31        10         0         0
        11        32         0         0
        14         9         0         0
        43         7         0         0
        22        12         0         0
        41        30         0         0
        30        20         0         0
        16         2         0         0
        38         4         0         0
        32        24         0         0
        19        13         0         0
        26        39         0         0
        35        20         0         0
        10        46         0         0
        23        49         0         0
         3         5         0         0
         4        16         0         0
        16        34         0         0
         1        47         0         0
         5        18         0         0
        29        41         0         0
         6        23         0         0
         6        47         0         0
