         i         j       pij       pji
        70        99     267.2    -484.3
        47        78    -934.8   -100000
        19        79     239.4   -100000
        32        38     486.8   -100000
        80        88         0         0
        67        74     227.6   -100000
        99        52       -90       -90
        73        58       -90       -90
        83        76         0         0
         8        55     -22.5   -100000
        21        79       -90       -90
         7        67      -261   -100000
        14        31    -550.4     259.2
        98        10       -90       -90
        77         4     254.1   -100000
        28        91     330.5   -100000
        89        10    -440.3   -100000
        17        65     -25.1   -100000
        85        91     149.4   -100000
        87        70     161.7   -100000
        82        37         0         0
        59        93    -219.5   -100000
        86        76         0         0
        60        13    -623.7     503.9
        90        73     377.8   -100000
        12        78    -675.9   -100000
        59        27    -420.2     332.1
        45         6     -20.1   -100000
        24        31       -90       -90
        35        43    -124.5   -100000
        50        58    -227.6   -100000
        71        54       -90       -90
        67        63         0         0
        57        78         0         0
        28        83    -335.2     188.2
        77        58       -90       -90
        98        65    -145.8   -100000
        88        35    -521.2     401.6
        11        76    -275.9     258.3
        62        56       -90       -90
        56        73         0         0
        18        74       -90       -90
        15        38     155.5      -192
        36        99         0         0
        35        92       -90       -90
        35        53      86.2   -100000
        97       100         0         0
        49        66     -18.7   -100000
        91         4         0         0
         5        91       782    -805.2
         6        60         0         0
         9        74       -90       -90
        58        25    -390.8     345.3
        66        58    -406.1   -100000
        86        15       -90       -90
        26        91       -90       -90
         8        76         0         0
        54        40         0         0
        21         2       -90       -90
        73        72       -90       -90
        93        51       -90       -90
        83        35      17.2   -100000
        28        78      -284   -100000
        93         4       248    -253.2
        86        94       -90       -90
        67        99     618.2   -100000
        71        16      14.5    -312.4
        19        88     417.8   -100000
        41        20         0         0
        79        67    -661.8   -100000
        42        51     551.2    -591.4
         9        29       -90       -90
        97        17    -462.9       451
        66        20    -772.6   -100000
        14        85     -64.1       -56
        39        68     139.3   -100000
        61        97         0         0
        70        84       -90       -90
        33        78         0         0
        95         7         0         0
        64        42    -645.6     624.8
        77        39       -90       -90
        43        98      52.6   -100000
        62        81    -235.2   -100000
        87        54         0         0
        31        48     343.5    -562.7
        75        34       -90       -90
         8        96     -56.3   -100000
        37        31       -90       -90
        72        46     -63.3   -100000
        42        44     294.3   -100000
         5        13       -90       -90
         3         5       -90       -90
        17        23     477.8    -589.6
        75        69         0         0
        60        22       -90       -90
        30        19       -90       -90
        75        49         0         0
         1        49       -90       -90
