         i         j       pij       pji
         2        18    -262.5    -426.3
        22        12    -306.9     -75.7
        16        14     133.3    -355.4
        15        24     317.2    -761.4
        25        23    -660.4     609.9
         9         4     351.9    -398.6
        16        23    -293.5    -216.4
         9        18    -111.2       -46
        13         3    -332.2     149.8
        17        11    -485.5     436.9
        25        10      -260     189.6
        10        24     175.6    -192.8
        21         1    -242.9    -241.2
         5         4       189    -586.1
         3         2    -291.5     207.1
        22        16     -88.7     -93.4
        21        15    -400.4     299.9
        18         1    -187.7      20.8
         7        11      -409    -244.3
        19        21       4.1    -352.1
         7        24     299.1    -465.5
        25        20      -238      99.1
        23         6     262.1    -311.5
         8        13     383.4    -397.9
