         i         j       pij       pji
        36        25         0         0
        12        30         0         0
        36         5         0         0
        31        42         0         0
        22        12         0         0
        24        50         0         0
         9        37         0         0
        46        20         0         0
        11         5         0         0
        29        18         0         0
        28         7         0         0
         1         9         0         0
        28        21         0         0
        12        25         0         0
        25        18         0         0
        18         8         0         0
        38        28         0         0
        24        45         0         0
        15         3         0         0
        13        39         0         0
        28        40         0         0
        38        18         0         0
        48        39         0         0
        13         4         0         0
        49        10         0         0
         8        19         0         0
        26        37         0         0
        46        41         0         0
         7        27         0         0
        10         3         0         0
        47        18         0         0
        46        48         0         0
        11        23         0         0
        43        26         0         0
        16        38         0         0
        34        45         0         0
        14        44         0         0
        35        32         0         0
        41        35         0         0
        21        33         0         0
        38         6         0         0
        49        17         0         0
        38         2         0         0
        24        26         0         0
        19        44         0         0
