         i         j       pij       pji
        35        93         0         0
        10        64         0         0
        94        58         0         0
        87         7         0         0
        34        63         0         0
        79        85         0         0
        53        16         0         0
         5        61         0         0
        43        27         0         0
        45        80         0         0
        94        73         0         0
        37        38         0         0
        57        77         0         0
        73         5         0         0
        72        98         0         0
        98         7         0         0
        90         7         0         0
        70        35         0         0
        16        56         0         0
        42        49         0         0
        71        20         0         0
        86        23         0         0
        88        42         0         0
        35        30         0         0
        69        79         0         0
        51        98         0         0
        99        60         0         0
        26        24         0         0
        64        97         0         0
        21        61         0         0
         3        63         0         0
        19        25         0         0
        97        34         0         0
        80        90         0         0
        34        50         0         0
        62        71         0         0
        72        49         0         0
        13         6         0         0
        78        81         0         0
        85        91         0         0
        88        93         0         0
        46        65         0         0
        62        88         0         0
        73        64         0         0
        50        43         0         0
        40        99         0         0
        28        20         0         0
        32        45         0         0
        97        96         0         0
         2        27         0         0
        76        38         0         0
        17        70         0         0
        25        57         0         0
        14        22         0         0
        21        81         0         0
        83        34         0         0
        68        55         0         0
        50        89         0         0
         8         7         0         0
         8        22         0         0
        69        26         0         0
        82        45         0         0
        16        51         0         0
        66        40         0         0
        59        79         0         0
        13        31         0         0
        11        95         0         0
        65        30         0         0
        54        70         0         0
        79        14         0         0
        29        69         0         0
        94        36         0         0
        47        25         0         0
         1        85         0         0
        67        11         0         0
        13        94         0         0
        63        41         0         0
        77        18         0         0
        92        37         0         0
         5        47         0         0
        75        73         0         0
         7        33         0         0
        68        41         0         0
        52        70         0         0
        86         1         0         0
        14        60         0         0
        15         9         0         0
        39        25         0         0
        12        68         0         0
        88        11         0         0
        44        69         0         0
         4        64         0         0
        66        15         0         0
        48        28         0         0
       100        78         0         0
        25        74         0         0
