         i         j       pij       pji
        13        30     364.2    -445.8
        37        20    -596.9     370.4
        80        58    -317.1     243.4
        53        77     301.5    -343.2
        85        51   -1067.2    -996.2
        56        70     -36.4      27.4
        89        13    -187.6     187.4
        78        36     513.1    -603.8
        17        79     563.2    -574.9
        51        25    -888.9       860
        82        80     -78.7      -585
        56        15     -32.1       1.4
        17        96     450.8    -853.2
        17        77     478.2      -530
        89         9     277.1    -312.2
        44        72      39.3    -255.3
         2        82    -766.9     225.8
         6        97      -541    -368.4
        77         7    -497.7    -426.5
        73        74    -199.4      -257
        22        36    -189.9     165.1
        13        12     668.2    -692.4
        72        30    -193.6     -50.7
         1        31   -1016.7    1013.2
        12        95    -715.9    -297.2
        44        43    -248.4    -104.7
        49        85   -1014.6     146.4
        59        82    -128.6    -577.8
        18        75      -911    -820.5
        38        20    -248.1      57.7
         1        53    -775.1       772
        35         7    -170.5    -346.8
        54        61     825.8    -927.9
        55        78     -37.1     -22.4
        62        26    -140.9    -105.9
        60        89    -647.6    -117.2
        64        76      -430     408.3
        47        91    -264.1    -891.1
        95        86    -114.2    -202.7
        45         7    -311.1    -126.3
        20        48        -9    -406.3
        25        65    -145.5      87.2
        90        56    -261.8    -125.1
        39        86      97.5    -425.6
        29        69    -188.5    -546.2
        55        87     -29.5        -6
        94        85    -419.1     156.2
        84        93     -16.3     -12.7
         9        66     283.5    -288.3
        73        55    -254.2     209.6
        66        27    -572.4     570.6
        65        82     127.3      -135
        51        28    -914.2       380
        15        74      -4.1     -18.6
        59         6     249.5    -323.1
        50        61    -133.7    -650.5
        27        47    -225.8    -798.6
         1         9    -519.6     496.7
        36        42    -602.7     594.9
        75        67   -1075.5     239.2
        46        62    -602.1     215.9
        36        43    -390.7     378.1
        48        46    -358.6    -317.4
         7        88      24.4    -466.1
        95        29    -636.4     323.8
        47        58      60.1    -153.2
        52        24     -53.9    -778.7
        98         1     293.9      -840
        54         8      54.5    -109.3
        20        87    -373.2     222.1
        31        33      -6.3     -51.2
        91        75     193.2    -527.6
        98        92    -169.9     -61.7
        52        91    -302.1        54
        71        96    -335.7    -925.4
        61        66    -215.3     103.8
        83        46      -459       106
         8        64     346.4    -418.9
        65        68     618.9    -671.8
        41        43     133.7    -165.5
        10        30      78.9    -129.2
         3        65    -920.7     466.5
        93        80     255.9    -335.2
        81        35     -95.3      -159
        82       100     422.2    -494.8
        92        99     410.4    -441.4
        19        10    -375.7      52.8
        63        27    -739.9        17
        21        96    -350.5     253.1
        11        21     464.4    -669.4
        24        32    -607.5     -26.4
        23        60      -248    -189.1
         4        80      -8.5     -19.5
        40        75     234.7    -769.5
        35        16     132.1      -466
        34        26    -336.1    -329.4
         6         5     -33.4    -334.1
        20        14     619.8    -655.6
        30        57      57.2      -125
