         i         j       pij       pji
        12        60         0         0
        68        26         0         0
        73         9         0         0
        54        35         0         0
        70        29         0         0
        72         9         0         0
        18         7         0         0
        15        53         0         0
        32        43         0         0
         2         1         0         0
        90        25         0         0
        44        92         0         0
        47        75         0         0
        34        80         0         0
        81        41         0         0
        96        42         0         0
        43        18         0         0
        58        44         0         0
        20        81         0         0
        31        78         0         0
        48        64         0         0
        61        60         0         0
        78        24         0         0
        37        84         0         0
        23        99         0         0
        56        10         0         0
        76        94         0         0
        96        31         0         0
        48         4         0         0
        95        62         0         0
        14        97         0         0
         4       100         0         0
        73        45         0         0
        76        95         0         0
        99        22         0         0
        42        86         0         0
        43        17         0         0
        95        83         0         0
        30        37         0         0
        24         3         0         0
        39        16         0         0
        20        98         0         0
        13        20         0         0
        19        35         0         0
        57        33         0         0
        40        94         0         0
        65        55         0         0
        95        54         0         0
        93        73         0         0
        33         5         0         0
        12        85         0         0
        59        34         0         0
        51        79         0         0
        36         6         0         0
        52        66         0         0
        87        90         0         0
        89        36         0         0
        46        72         0         0
        51        64         0         0
        35        27         0         0
        17        67         0         0
        53        10         0         0
        97        39         0         0
        98        65         0         0
        25        43         0         0
        50        69         0         0
        28        77         0         0
        99        80         0         0
        88        61         0         0
        91        52         0         0
        82        11         0         0
        71        10         0         0
        52        69         0         0
        89        64         0         0
        38        37         0         0
         4        26         0         0
         8        63         0         0
        70        53         0         0
        49        21         0         0
        29        74         0         0
        75        49         0         0
        58        82         0         0
        77        39         0         0
         1        69         0         0
