         i         j       pij       pji
         7        20       -10       -10
         7         3       -10       -10
         5        15       -10       -10
        17         1       -10       -10
        16        12       -10       -10
        23        19       -10       -10
         1         2       -10       -10
         9        23       -10       -10
         7         4       -10       -10
         6         5       -10       -10
         2         4       -10       -10
         6         8       -10       -10
        11        14       -10       -10
        22        15       -10       -10
         8        16       -10       -10
        23        18       -10       -10
        13         1       -10       -10
        18        21       -10       -10
        16         9       -10       -10
        20        24       -10       -10
         2        25       -10       -10
        24        10       -10       -10
