         i         j       pij       pji
        11        17       -10       -10
        16        19       -10       -10
         2        17       -10       -10
         5        18       -10       -10
         1        16       -10       -10
        21        11       -10       -10
        21         3       -10       -10
         7         8       -10       -10
        22         8       -10       -10
         2         8       -10       -10
        21         6       -10       -10
        20         9       -10       -10
        24         6       -10       -10
        13        19       -10       -10
        10        22       -10       -10
         4        16       -10       -10
         3        15       -10       -10
        14        12       -10       -10
        14         3       -10       -10
         5        21       -10       -10
        19        25       -10       -10
        12         9       -10       -10
        23         2       -10       -10
