         i         j       pij       pji
        15        38       -90       -90
        40         7       -90       -90
        41        40       -90       -90
        39        37       -90       -90
        16        28       -90       -90
        27        31       -90       -90
        36        45       -90       -90
        17        24       -90       -90
        15        19       -90       -90
        41        32       -90       -90
        32        25       -90       -90
         9        48       -90       -90
        30         6       -90       -90
        27         7       -90       -90
        46        10       -90       -90
        35        19       -90       -90
        37        38       -90       -90
        12        34       -90       -90
        31        19       -90       -90
        26        23       -90       -90
        18         7       -90       -90
        46        44       -90       -90
        40         8       -90       -90
        17         3       -90       -90
         4        48       -90       -90
         6        12       -90       -90
         5        24       -90       -90
        16        11       -90       -90
        16        30       -90       -90
        35        11       -90       -90
        40        29       -90       -90
        33        42       -90       -90
        31        33       -90       -90
        34        50       -90       -90
         3        32       -90       -90
        14        28       -90       -90
        20         3       -90       -90
        26         9       -90       -90
        32        43       -90       -90
        13        32       -90       -90
        21         1       -90       -90
         4         1       -90       -90
        19        10       -90       -90
        47         2       -90       -90
        39         9       -90       -90
        46        45       -90       -90
         2        23       -90       -90
        22        34       -90       -90
        49        22       -90       -90
