         i         j       pij       pji
        24        10      51.8     -83.8
        26        39    -132.9     -39.7
        10        86     -59.3      22.6
        76         6        38     -60.6
        20        92       -92      33.1
        54        74     -13.9     -68.8
        82         1    -126.5      -153
        26        61    -105.5      96.2
        70        47      -142      25.2
        85        70     -43.5     -99.4
        55        45     -71.3      53.7
        50        71     -42.6     -94.9
        63        94     -63.9     -79.2
        67        31     -69.9    -119.2
        31        29    -119.1    -129.1
        41        16     -63.3     -55.9
        62        74      64.7     -95.7
        43        35     -64.9      44.4
        79        95     -15.1      -3.9
        17         5    -101.4     -73.6
        98        92    -171.6     160.7
        74        68     -41.7      -9.5
        49        34     -71.2         1
         1        66       -35       4.9
        39        10        31     -31.4
        81        75     -49.9      48.2
         7        65       4.4     -27.9
        96        60    -103.1     -51.2
        28        76     -43.9     -24.4
        79         9     -12.2     -11.1
        49        29     -41.6      40.8
        42        50      57.2    -135.9
        82         5      -169      69.9
        31        58        -8    -183.1
        23        34      28.4     -55.9
        46        97     -24.8     -92.1
        72        74     116.9    -117.5
        82        96    -100.8      -5.2
        76        54      41.3     -99.5
         3        93      -1.8     -84.3
        97        30     -90.3      14.1
        88        18      -8.5     -26.1
         3        63    -141.8       3.5
        11        44      -8.9     -24.2
        18        40     -49.2     -45.8
        88        30     -24.8      -8.2
        83        66     -91.7     -98.4
        58        56     -94.1      15.4
        37        18      37.3     -79.1
        87        53      -9.2     -20.8
        15        71     -37.2     -85.6
        15        61     -14.3      -7.5
       100        45    -124.8     112.4
        74        67     -90.8      47.8
        32        85    -151.7     -26.8
        92        11      37.6     -44.3
        28        32     -14.4      -5.8
        37        96     102.6    -135.4
        67        43      97.5    -111.2
        55        89     -29.9        -3
        33        49      10.3       -41
        67        46       4.7     -30.7
        82         4       -35         2
         4        94       -43      37.2
        60        57     -82.4      68.5
        59        73     -54.1     -16.9
        57        14      -6.4     -74.6
        71        11     -66.4       3.7
        69        87        26     -39.1
        36        93      77.3    -102.8
        63        21      98.8    -136.8
        31        59     -45.5    -161.7
        13        35     -48.2      43.2
       100        65     -99.1      70.2
        27        12     -16.4     -13.4
        98        49     -70.6      66.3
        41        64         2     -21.9
        18        25      72.3     -72.4
         7        12     -77.1      58.7
        53        51     -17.6      15.6
        38        83      91.3     -99.6
        84        96      60.5       -71
        10        80      64.6       -87
         4        78     -47.1      28.5
        73         2      62.9    -130.7
        99        83      90.2     -90.8
         8        51      -6.3       5.9
        36        51     -15.1      -8.9
        48        58      83.4    -178.8
        58        12    -155.6     155.6
        25        22    -105.7     101.7
        24        79       3.2     -28.2
         6        41     -27.9      22.5
        91        33     -47.6     -29.2
        76        75     -56.3      -4.7
         4        90      -1.6     -11.9
        87        77      78.5     -91.5
        33        19       -45       -75
        52        36     -61.8       -59
