         i         j       pij       pji
        17        27    -535.6     341.5
        43        24     255.9    -308.2
        39        41     140.4    -365.2
        46        30    -278.9     208.2
        29        15     127.7    -190.5
        27         2      89.2    -219.4
         4        44    -654.6     332.9
        27        41     170.9      -212
        17        16    -414.6     254.6
        39        13       462    -599.8
        33         2     -21.1    -118.8
        45        12      35.6      -265
        42        24     782.8    -797.7
        38         6       2.6    -222.8
        32         3      -337     128.1
        50        38    -464.1       9.4
        49        37     148.3      -287
        18        20     157.4    -161.9
        23        39    -283.4    -103.4
         2        32     493.2    -546.7
         7        20      55.6    -133.3
        26         2    -370.8     348.1
         7        45    -297.2     214.8
        35        38    -375.6     153.4
        24        22    -490.8     407.8
        43        41    -183.5     133.7
        31        29     -91.4     -50.3
        10        50    -190.3      -0.8
        19         5    -300.8      -0.1
         8        38     -56.1     -72.2
        35        40    -420.2     348.8
        27        31      69.6    -138.5
        45        44       -61    -201.6
        10        12    -261.9      79.4
        48        28      -601     367.5
        32         9    -291.3     271.5
        48         5    -816.1     747.7
        44        30      31.1    -119.3
        24        14    -811.6     587.2
         8        19    -177.5     174.3
        10        43     -34.9     -10.1
        18        47      -146      67.8
        21        47    -213.8         7
         7        11    -160.7      78.1
        25        14    -656.5     612.8
        21        34     149.5    -196.4
         1        19    -541.4     349.9
        26        37      -116     -83.7
        47        36       -43     -81.1
