         i         j       pij       pji
         1        25         0         0
        38        19         0         0
        12        22     146.5   -100000
        33        47         0         0
        33        23       -10       -10
        43        17      89.9   -100000
        25        17       -10       -10
        32        13       -10       -10
        48        13    -213.8     180.8
        19        11    -130.8      53.1
        39        23         0         0
        11        33     -56.7   -100000
        29         2       -10       -10
        47        14         0         0
        47        28         0         0
         6        18     -49.1      35.4
         2        30       -10       -10
        28        49     325.1   -100000
        43        50         0         0
         2        36    -236.6     192.3
        14         5       -10       -10
        50        46       -10       -10
        31        41     243.1    -318.3
        35         1       -10       -10
         3        15    -372.6     341.5
        42        15       -10       -10
        45         5       -10       -10
        22        14    -288.4   -100000
        45        31         0         0
        12         2         0         0
        20        10       -10       -10
        32        37       -10       -10
        36        32     649.2   -100000
        26        14    -416.1   -100000
        41        18       5.9   -100000
        43        34     -94.3      41.7
        15        37     517.4   -100000
         8        41       -10       -10
         1        24         0         0
        20        47    -412.6   -100000
        38        40      77.2     -95.8
        43        36    -570.5   -100000
         4        19    -476.3     442.3
        15         7     207.2      -219
        27        30       -10       -10
         9         1     368.2   -100000
        44        16         0         0
        16        19      36.7     -69.8
         2        21         0         0
