         i         j       pij       pji
        28        16         0         0
        38        14         0         0
        30        37         0         0
        26        36         0         0
        33         5         0         0
         7        19         0         0
        23         4         0         0
        44        35         0         0
        35        29         0         0
        21        50         0         0
        43        13         0         0
        10        27         0         0
        32        20         0         0
         3        25         0         0
        39        48         0         0
        30        11         0         0
        18        13         0         0
        18        25         0         0
        46        30         0         0
        13        41         0         0
        14         9         0         0
        27        40         0         0
         4        22         0         0
        32        17         0         0
        34        12         0         0
        29        15         0         0
        17        24         0         0
         8        10         0         0
         6        39         0         0
        48        36         0         0
        49         1         0         0
        31        42         0         0
        28         9         0         0
        24         5         0         0
        45        38         0         0
         2        50         0         0
        49        47         0         0
