         i         j       pij       pji
        45        14         0         0
        37        38       -90       -90
        32        13    2050.6   -100000
        45        50     110.6   -100000
        33        30       -90       -90
        13        29   -2225.4   -100000
         1        27    -206.9     155.5
         9        48       -90       -90
         3        38         0         0
        46        50         0         0
        22        27         0         0
        40         7    -969.1   -100000
        38        28       -90       -90
        25         4   -1056.5   -100000
        21         8         0         0
        14         5   -1877.5   -100000
        43        11         0         0
        36         4     -83.4     -86.4
        24        42    2544.1   -100000
        28        16     652.3    -670.2
        25        15         0         0
        49        40    1152.7   -100000
        11        47         0         0
         6        29         0         0
        19        30   -1533.5    1300.7
        18        23         0         0
        24         2         0         0
        39        34       -90       -90
        43         9       -90       -90
        16        10     682.9    -945.9
        32        26     874.1   -100000
        17        35   -1487.6    1159.6
        21        10         0         0
        26        18         0         0
        17         7   -1439.8    1355.9
         2        23    1322.3   -100000
         5         9    2523.9   -2546.6
        28        23     296.9    -353.7
        14         2   -1896.8      1746
         1        25    1904.8   -100000
        36        39         0         0
        44        35     -1086     828.5
         7        11    1434.2   -100000
        25        35   -1514.8    1432.2
        20         6       -90       -90
         1        30         0         0
        14        12       -90       -90
        41        21         0         0
        46        31   -1428.2    1368.2
