         i         j       pij       pji
        16        47    -149.4   -100000
        33        15      16.9   -100000
        47        39      -111   -100000
        32        20      61.8   -100000
        48         1     -78.6   -100000
        30         7     -32.8   -100000
         2        39     -91.7   -100000
         9        46     -33.6   -100000
        30        41      33.5   -100000
        43        13      45.2   -100000
         6        30     -34.3   -100000
        12        13      69.3   -100000
        43         9       6.1   -100000
        40        42     -52.8   -100000
        34        41     -64.6   -100000
        19        22      42.1   -100000
        13        23    -100.1   -100000
        47        32     -23.4   -100000
         7        11      -0.9   -100000
        32         5      74.9   -100000
        25        10       -54   -100000
        14        24    -141.8   -100000
        19        16     -33.2   -100000
        12         7      21.6   -100000
        27        43      14.5   -100000
        18        12    -113.6   -100000
        41        24      50.2   -100000
        40        38      -5.8   -100000
         2        31     178.3   -100000
        25        35     -26.9   -100000
        42        48      35.1   -100000
         1         5      82.6   -100000
        43         1     -62.6   -100000
         5        21     -85.6   -100000
        37         6     -10.7   -100000
        21        45       2.7   -100000
        10        32     -81.1   -100000
        47        15      25.6   -100000
        29        50    -144.7   -100000
        23         3      10.3   -100000
        29        25      77.8   -100000
        44        18      49.4   -100000
        36         4     114.5   -100000
        11        49      37.3   -100000
        36        16     148.4   -100000
        28         2    -104.7   -100000
        18        26      63.2   -100000
        17        41     -56.1   -100000
         8        14     -39.4   -100000
