         i         j       pij       pji
        87        32     175.4   -100000
        44        94    -135.1   -100000
        73        45      -211   -100000
        37        46     258.5   -100000
        73        95     -33.2   -100000
        94        73       238   -100000
        10        72     192.7   -100000
        22        25     219.5   -100000
        48        30    -727.2   -100000
         8         2     363.2   -100000
        52        41      72.8   -100000
         9        36    -510.1   -100000
        10         8     -70.5   -100000
        59        45    -736.6   -100000
        85        69    -502.3   -100000
        39        63      -165   -100000
        74        24     199.5   -100000
        52        45     -94.4   -100000
         7        44      43.4   -100000
        38         3    -377.1   -100000
        80         7    -508.6   -100000
         6        67    -193.3   -100000
        25        76    -609.5   -100000
        41        34     519.1   -100000
         2        70     130.9   -100000
        61         9     302.5   -100000
        92        34     744.1   -100000
        47        85     119.7   -100000
        27        44     260.2   -100000
        87        33    -282.3   -100000
        49        12    -101.3   -100000
        51        70     425.9   -100000
        41        86      -114   -100000
        26        79    -277.6   -100000
        96        92     129.9   -100000
        56        68       -85   -100000
        41        18      45.5   -100000
        78        13     368.4   -100000
        21        52    -240.4   -100000
         5        45     146.8   -100000
        68        44    -289.3   -100000
        37         9     137.8   -100000
        31        49       3.3   -100000
        68        74      26.4   -100000
        51         5    -411.7   -100000
        69        88     -45.7   -100000
        46        52    -576.4   -100000
        18        55     225.3   -100000
        22        99      -149   -100000
        89        94    -728.3   -100000
        78         2     284.7   -100000
        60         2       140   -100000
        27        76     356.3   -100000
        33        48     629.2   -100000
        38        76      34.3   -100000
        84        44    -270.7   -100000
        67        89     369.4   -100000
        65        58     839.2   -100000
        15        79     158.9   -100000
        15        19     180.5   -100000
        19        96    -346.4   -100000
        49        40    -108.7   -100000
        66        75    -125.1   -100000
         3        50     744.5   -100000
        39        45      56.4   -100000
         5        85     170.6   -100000
        21        42    -121.1   -100000
        91         6       223   -100000
        38         4     303.2   -100000
        31        54     587.8   -100000
         6        16    -132.3   -100000
        13        82    -725.6   -100000
       100        53    -195.2   -100000
        53        95        60   -100000
        73        33    -412.8   -100000
        60        29    -398.1   -100000
        26        43     129.8   -100000
        31        59     871.4   -100000
        65        98     -26.4   -100000
        20        44    -262.7   -100000
        77        96    -831.5   -100000
        28        26     182.6   -100000
        77        14    -564.5   -100000
        64         6     305.5   -100000
        58        86      -635   -100000
        75        36    -877.4   -100000
        23        70     622.6   -100000
         1        39    -271.9   -100000
        67        90     -34.3   -100000
        86        71    -327.3   -100000
        76        11    -173.2   -100000
         5        83       8.6   -100000
        11        93       561   -100000
        57        43      88.4   -100000
        62        25     725.8   -100000
        81         1    -395.7   -100000
        35        63    -562.2   -100000
        15        17     627.3   -100000
        97        26    -320.5   -100000
