         i         j       pij       pji
        92        12    -466.8     326.1
        37         5      -623     367.3
        37        89     145.5    -145.6
        94        23    -277.5      90.1
        29        92     437.8    -445.2
        26        89     175.1    -231.4
        72        71     -62.2       -79
        41        45     204.2    -286.7
        57        38    -312.4    -113.2
        94        35     361.8    -479.1
        75        85      99.9    -288.7
        94        87    -131.1      98.6
        14        76     -75.9    -163.5
        27        39     -12.9    -609.5
        52        76    -105.4     -41.1
        60        43      -314      73.3
        42        96      35.6    -498.6
        32        87    -214.9     171.5
        45        29    -243.4     195.3
        56        41    -606.7     564.6
        55        52    -745.3     383.1
        94        12    -244.7     157.7
        23        25     521.3    -533.2
        32        61    -405.9     300.1
         8        95      -506     284.9
        81        77     102.6    -124.1
        58        11    -574.8     418.8
        52        48     661.2    -745.1
        99        47    -149.5    -169.2
        59        60       791    -802.9
        84         2    -365.3     126.5
        14        27        12    -300.9
        73        34      59.3    -368.2
        62        96     356.9      -517
         6        56     378.2    -508.4
         4        69    -533.7       0.5
        16        13     280.7    -290.3
        24        25      36.9    -304.2
        26        65    -595.6     377.6
        44        67    -347.5     -12.1
        21        13     144.2    -211.5
        32        80     -34.9    -299.3
        41        64     143.7    -265.4
        18        50      91.6    -117.9
        75        46     255.2    -490.1
         5        68     205.3    -814.4
        58        92    -135.8    -188.3
         7       100      82.6    -160.6
        64        71     -53.5      37.7
        50        89     146.4    -197.1
         4        99      -147      97.6
        48        69      -931     612.9
        66        81    -170.6      28.1
       100        53    -276.9    -132.5
        96       100    -301.6       204
        51        27    -157.8     -69.6
        97        13     -81.8      77.1
        53        77     107.1      -225
        75        39     -67.9    -150.9
        59        19     143.4      -359
       100        52    -325.5      95.2
        56        98    -562.7     521.5
        49        86     -65.3      63.9
        12        90      37.4    -275.9
        54        82    -468.5     367.3
        11        97     250.1    -464.4
        12        57     118.6      -240
        60        15    -874.5     607.9
        64        69    -404.9        63
        15        18     190.4    -375.5
        78        71    -342.1      81.6
        28        80     819.3    -838.8
        86        26      45.8    -151.7
        35        34    -343.9     263.2
        61        63       -74      55.3
         6        93       -26    -254.6
        28        50     402.1    -474.7
        36        20     240.5    -282.3
        99         3     167.7    -242.3
        88        74     710.4    -799.2
        67        98    -223.2      -2.1
        83        22     -12.3    -166.6
        48        33    -801.9     639.2
        88        33    -187.7    -142.4
        67        95     -43.2     -10.8
        27        31    -247.9     -48.2
        76        10     331.3      -351
         9        39    -444.9    -108.4
        13        84    -212.2     -86.6
        82        13     258.2    -311.2
        37        91      81.4    -290.9
        83        97     423.9    -559.3
         1         2      -814     560.3
        70        59      -596     317.9
        97        20       4.1    -120.9
        65        40     116.2    -406.5
        57        79      -225     204.5
        17        69    -901.8     855.8
        79        30     -29.1    -185.9
