         i         j       pij       pji
        74         7    -536.7     189.4
        55         8      82.4    -107.1
        85        77     155.2    -168.8
        27         7    -221.9      -144
        67        10     114.6    -255.5
        66        43      85.5      -329
        29        76    -382.8     320.1
         6        32     225.3    -657.7
        96        64    -778.4     760.5
        38        37       -51    -118.5
        70        57    -659.7    -155.2
         9         2    -375.5    -298.2
        67        38    -166.6    -120.3
        45        72    -352.4    -296.1
        47         7    -400.1     -85.1
        90        81    -122.4      66.4
        97        50      -239     130.7
        86        21       196    -221.6
        29        46       124    -343.1
        48        94    -181.9     106.5
        31        54     293.2    -719.4
        25        74     279.2    -469.7
        32        23    -761.5     221.9
         4        74    -164.3    -198.7
        23       100       689    -893.4
        20        47    -401.8     -32.3
        92        36    -396.8    -246.6
        29        58     281.6    -429.6
        63        31      -502     -36.3
         4        85    -590.1     461.6
         7        38    -192.7    -239.6
        12        18    -189.5    -516.4
        18        49      24.5    -278.8
        47        13      60.4    -822.6
        48        73    -447.9     195.2
        82        37       384    -428.8
        67        76    -412.1      60.6
        12        44    -289.1       -47
        81        18    -342.5      94.3
        87        49     254.9    -347.5
        49        27    -443.8      43.3
        39        33      -309    -505.3
         5        18     158.9    -443.2
        55        57    -179.6     123.1
        33        17     231.9      -772
        60         4     -50.1     -65.7
        73        98    -346.1    -259.7
        46        69    -451.5      83.2
        95        11    -243.7    -300.6
        43        78      68.5    -154.8
        96        42    -790.6     301.3
        98        70     613.7    -845.3
        86        17     459.5    -476.6
        72        91     462.4    -869.2
        88        28    -491.6    -420.6
        48        74     191.6    -433.1
        85        71     -49.6      -182
        49        54      -4.3     -93.1
        93        97    -161.7      95.6
        78        25    -134.2     103.1
        73         6      55.5    -162.2
         2        85     210.8    -265.7
        70        39    -322.2      85.4
        97        70     -45.6    -161.9
        13        15    -883.4     261.6
        11        81      -151      79.4
        95        30    -437.1    -232.8
        26        98      -591     293.5
        40        91     447.3    -473.1
         5        96     746.6    -809.7
        28        74     337.2    -639.6
        71        24      71.2    -350.6
        84        93     218.1    -435.5
        70        75    -808.9     350.1
        79        52      -414     -21.1
        19        99    -358.4     -28.5
        83        22        -8    -497.1
        65        20     135.9    -264.4
        38        14    -302.1    -186.9
        17        45    -748.3     380.5
        41        76    -411.5     244.4
        59        84     122.7    -623.3
         1        74    -121.9    -267.2
        83        38     -42.1    -140.2
        62        51    -293.7    -368.3
        70        80    -444.1     356.9
        80        19    -362.9     221.6
        51        10       4.4    -568.3
        88        92    -369.7      84.8
        22        53     124.7      -369
        51        68    -144.6     142.9
        51        56       -60    -173.1
         3        84    -275.6    -206.5
        25        52    -423.1     382.2
        47        89     -98.1    -304.3
        57        16      59.1     -93.3
        66        61     -88.4       0.9
        14        34     225.6    -421.5
        21        35     -47.8    -319.8
