         i         j       pij       pji
        12         1   -2204.6   -100000
        33        20       -90       -90
        19        15       -90       -90
        28        14         0         0
        16        10       -90       -90
        33        12     938.8   -100000
        24        29       -90       -90
        37        29         0         0
        42        50       -90       -90
        26        17       -90       -90
        17        12       -90       -90
        42        40    -415.2     133.3
        37        31         0         0
        21        12         0         0
        33        11    1764.4   -1806.8
        32        49         0         0
         8        15   -1223.1   -100000
        27        35       -90       -90
        18        43       -90       -90
        20        37       -90       -90
        19        34         0         0
        18        16       -90       -90
        47        40    -527.3   -100000
        11        41       -90       -90
        22        38       -90       -90
        39         4      -285    -134.4
         8        17         0         0
        23        25    1624.6   -100000
        11         5     -2583   -100000
        35        38         0         0
        46         9       -90       -90
        50        41         0         0
        49        38    -255.5   -100000
        43        13       -90       -90
        47         9       -90       -90
         2        37       -90       -90
        45         1   -1419.8   -100000
        44        17         0         0
        48        42         0         0
        33        38      49.9   -100000
        31        14    1117.8   -1348.8
        14         6   -1428.4   -100000
        14        16     566.2   -100000
         2        30         0         0
        29        23     856.7   -100000
        22        36       -90       -90
         3         4       7.3     -82.3
        16         4   -1005.1   -100000
         7        26    1063.6   -100000
