         i         j       pij       pji
        11        19         0         0
        14         2        34   -100000
         6        19         0         0
         7         5       -10       -10
        10        17       -10       -10
         4        25         0         0
         6        23       -30     -13.2
         8         3      -8.5   -100000
        13         8     -76.5   -100000
        14        25      98.6    -107.6
         2         5       -10       -10
         4         9     -14.9   -100000
        12        21       -10       -10
        20        13       -10       -10
         6        21       -37         8
        20        11     -25.3   -100000
         1        22       -10       -10
        17        24       -10       -10
        23         7       -10       -10
        20        10        -4       2.7
        11        15         0         0
        15        16       0.5   -100000
        25        22       -11   -100000
        18         8         0         0
