         i         j       pij       pji
        16        49         0         0
        44         5         0         0
        38        47         0         0
         8        33       -10       -10
        23        36         0         0
        19        10     125.4   -100000
        25        45    -109.9   -100000
        33        26       -10       -10
        33        44       -10       -10
        27        37       -10       -10
        34         3       -10       -10
        49        12     128.3   -100000
        24        40         0         0
         9        14         0         0
        21         5         0         0
        45        49    -106.6     103.1
        26        39         0         0
        19        21         0         0
         7         8       -10       -10
        32        42      39.8   -100000
        40        20    -156.5   -100000
        43        37         0         0
         4        50         0         0
        24         6       -10       -10
        20         4         0         0
        28        38         0         0
        18         7       -10       -10
        40         2     -87.8   -100000
         6        25       -10       -10
        32        33         0         0
        50        27     -89.4      35.1
        31        12       -10       -10
        27        42        34   -100000
        32         9       -10       -10
        15        41         0         0
        12        48    -144.1      50.9
        35        23      -5.1   -100000
        20        11     -56.3   -100000
        14        46         0         0
        22        19     -71.8   -100000
        11        23       -18      15.1
        27        47       -10       -10
        48        13       -10       -10
        49        17         0         0
        21        30         0         0
        32        29      -4.9   -100000
        30        41     -11.8     -12.6
        34        11       -98      48.1
         1        25       -10       -10
