         i         j       pij       pji
        96        40     -11.5        -2
        62        30      62.1     -98.9
        47        86       7.6       -21
        55        78    -121.7     -20.2
        62        36     -13.5      -2.3
        16        62     -52.2      40.5
        48        83       -26     -82.7
        89        31       -89     -41.5
        22        99       5.3      -9.5
        80        89     -90.7     -55.7
        26        68       2.5     -31.9
        45        99       -43      40.4
        34        24       -95     -82.6
        86        50       -12     -63.4
        32        36    -133.5      83.1
        18        55      94.4    -120.8
         5        80      76.4      -144
        20        32      21.3     -69.3
        99        58      36.9       -53
        56        72     -61.4     -25.9
        48        69    -172.8       2.9
        18        25       -12     -78.1
        12        32      17.7     -88.9
        38        76     -83.2      36.9
        55        93     -90.6         6
        24        42      94.3    -115.7
        99        51       -37       6.2
        23        74     -56.9     -13.7
        94        41     -69.5      33.7
        17        26     -90.3     -82.4
        57        85    -101.4      75.3
        12        27     -67.8    -120.9
        19        69     -82.9        15
        10        19     -50.2     -31.7
        70        40     -96.2     -92.8
        65        13     106.9    -162.3
         6        70      11.1      -138
        95        85     -94.4       8.6
        22        61       9.5     -33.7
        87        41     -58.6      33.3
         9        99     -41.4     -23.6
        18        21      43.2     -50.6
        12        95     -34.3    -109.7
         7        46      43.1    -129.2
        67         6     -42.8      15.5
        42        39     -75.5       5.2
        99        68     -14.9     -11.9
         8        54      39.7     -82.3
         5        96        68     -94.3
        60        79     -62.8       -23
        54        18    -115.5     113.5
        81         8      26.5       -49
        20        37      28.3     -82.9
         3        55      34.2    -108.3
        92        64     -82.3       -76
        31        12      -9.8     -31.1
        85        47      -3.7     -49.7
        77        46      50.2    -114.8
        15        29      26.3     -95.1
        36        66      10.4     -15.4
        92        57      38.1     -63.7
        10        66     -48.2      37.7
         2        43     -43.3      30.1
        13        64    -129.5      85.1
        11         9      91.4       -94
        90        12      30.3     -86.2
        59        13      -4.8     -26.9
        19        84       -73     -14.8
        59        54         7     -78.7
        22        88     -79.3      27.6
        21        29     -39.4       -26
        61        25     -48.4     -56.6
        37         7       -12       6.9
        18        38      24.3     -50.8
       100        68      31.3     -84.2
        31        94      29.2     -77.3
        95        28     -21.4     -74.3
        43        92     -14.5       4.5
        48        75    -113.9      93.6
        35        99      19.5     -58.8
         5        63     118.5      -138
        34         3     -71.8      26.1
        87        98     -26.3       -10
        18        91      52.1    -132.2
        56        39     -78.3     -15.1
        63        79       -77      30.7
        23        53     -70.2     -35.7
        53        44     -97.7     -45.4
         1        79     -50.2     -90.1
        27        74      30.6     -32.1
        52        58      78.1    -115.8
        21        14     -34.8       5.8
        71         2      22.3     -26.3
        48        97     -10.4      -8.4
        44        33       7.8    -132.9
        82        15     -44.3      13.4
        50         4     -65.1     -93.6
        20        49      -0.5      -7.6
        75        73         5     -18.2
