         i         j       pij       pji
        21         2    -150.9   -100000
         9        24      46.4   -100000
        12        22      -4.6   -100000
        20         1     -11.5   -100000
        12        18      19.3   -100000
        14        12      15.2   -100000
         4         9     -33.4   -100000
         8        16     -42.1   -100000
         5        16     -64.5   -100000
        24        17     -13.2   -100000
        21        14      -147   -100000
        22        24      61.5   -100000
        18        10      53.1   -100000
         5         4     -13.3   -100000
        22        15      -7.4   -100000
        18         6       0.6   -100000
        18        19     -15.8   -100000
        20        18     -59.3   -100000
         2        23      -2.4   -100000
         3        12       8.2   -100000
        11        15      23.6   -100000
        13        12     -67.5   -100000
        25        16     -59.7   -100000
         7         8     -11.7   -100000
