         i         j       pij       pji
        33        24       -10       -10
        10        50         0         0
        49        38     -17.5   -100000
        32        19       -10       -10
         3        31     -87.4   -100000
         5        21         0         0
        42        17      43.5   -100000
        17        38      -106   -100000
        28        15       -10       -10
        12        40      38.1   -100000
        42        14        61   -100000
        32        28       5.1   -100000
         6        15     -56.4       8.5
        36        31         0         0
        29        49        57   -100000
        17        16       -10       -10
         8        45     -59.7   -100000
         7        17      53.1   -100000
         8        21         0         0
        38         2     -49.9      18.8
        41        18         0         0
         1         6       -10       -10
        33         1      41.9       -44
         3        50       -10       -10
        12         7         0         0
        38        31     -15.8     -28.1
        26        11       -12       -13
         4        17         0         0
        21         2     -82.5      54.3
        40        28         0         0
        22         6     -21.4   -100000
        48        40         0         0
         6        44       -10       -10
        36        46       -10       -10
        43         6         0         0
        47        13         0         0
        26        43       -10       -10
        46        30       -10       -10
        25        15     -74.2   -100000
        37        11        10   -100000
         9        20      48.4   -100000
        27        41         0         0
        13         3         0         0
        41        49      25.1   -100000
        23        17      55.6       -62
        47        20      -8.6     -32.9
        34         3     114.3   -100000
         1        35      23.9     -72.3
        39         6       -10       -10
