         i         j       pij       pji
        20         4         0         0
        30         8     -76.3     -33.7
        10        18       -10       -10
        18         2       -10       -10
         1         5         0         0
        19        21       102   -100000
        42        12         0         0
        24        38       -10       -10
        19        13        -6   -100000
        34        26      17.3   -100000
        33         2      80.8   -100000
        13         2     -23.3   -100000
         3        28         0         0
         7        47         0         0
        29        49      24.9     -39.7
        13        45     -97.6       6.6
        50        46     -57.6   -100000
        11        27       -53   -100000
        31        29        -9   -100000
        11        50         0         0
        43         7    -103.7      79.5
        12         7         0         0
         5        24         0         0
        18        37         0         0
        32        33       -10       -10
        10        49     -29.7      -7.6
        39        37         0         0
         8        29       -10       -10
        41        46      -5.3   -100000
        22        24     -66.6      17.1
        44        15     -18.8   -100000
        15        32     -52.8      42.7
        22        31      -1.6   -100000
        14         1         0         0
        47        32     -37.7      34.8
        23        15         0         0
        39        26      -7.1   -100000
        24         4      80.1   -100000
        46        16    -113.1   -100000
         9        30         0         0
        36        23       -10       -10
         8        40     -51.9   -100000
        17         1     -23.5      17.6
         6         3      47.5   -100000
         5        35      -1.2   -100000
        28        13         0         0
        16        21       -10       -10
        25         7      24.8   -100000
        47        48     -40.2   -100000
