         i         j       pij       pji
        19         8      28.8   -100000
        10        14     354.5   -100000
         6        18    -434.4   -100000
         5        24     290.5   -100000
         5        22     841.8   -100000
         7        22       569   -100000
        18        16     111.2   -100000
         4         7    -583.7   -100000
        25        15      96.7   -100000
         7         2     464.2   -100000
        17        10     133.9   -100000
         5        23     631.7   -100000
        24         9     123.7   -100000
        22         3      -671   -100000
        16        24     -90.5   -100000
        23        14     -43.9   -100000
         6        15     -93.2   -100000
        14         1     265.6   -100000
        21        23      -347   -100000
         8         6     130.6   -100000
        20        13     171.2   -100000
        24        20    -237.5   -100000
        17        11       243   -100000
        12        20    -723.8   -100000
