         i         j       pij       pji
        26        39    -124.9      15.5
         5        19     -53.5     -38.8
        20        14      -7.1    -149.3
        15        32        57     -78.9
        11        39     -14.1      -3.5
        47        50        -7    -112.5
         9        35      28.6     -68.3
        44        25     106.8      -111
        15        46     -19.6     -97.6
        17        48     -12.5     -18.7
         5        27     -13.3     -49.5
        48         6     -33.6      22.6
        35        11     -76.4      68.8
        25        15    -111.8      84.8
        18        30     -20.3     -39.6
        50        23    -123.4      98.3
        43        44     -59.8       1.8
        31        48       1.5     -40.2
        26        38     -31.6       -13
        45        27       6.4       -20
        34        13     -17.7     -88.8
        45        21     -12.2    -123.2
        50        48     -57.1      33.3
        35        22     -41.6      25.9
        19        44       -66      41.8
        33        49      36.2     -78.6
        26         2     -45.5     -96.7
        36        43      53.4     -57.8
        12        25      17.4    -134.7
        30         8       2.5     -27.8
        35        46     -91.6      75.3
        17        28     -64.2      50.7
        32         7      -2.3     -67.5
        38        23       5.2      -9.6
        37        41       -71      44.3
        41        35      47.6     -58.6
        42        25     123.6    -140.4
        20         6     -51.8      38.1
        22         8      -4.9     -19.5
         7         4      40.5     -51.8
         1        49     -53.5      40.6
         3         2       -78     -56.9
         5        33     -30.7      24.5
         9        29     -30.5      28.6
        13        48     -33.2       7.5
        15        10      51.9       -58
        24         4      66.6      -124
        39        16      -6.5    -101.4
        40        28     -30.2     -30.4
