         i         j       pij       pji
        23        26         0         0
        44        47         0         0
        18        47         0         0
         4        26         0         0
        41        17         0         0
        39        40         0         0
        36        33         0         0
        43        46         0         0
        10        12         0         0
        44        16         0         0
        37        35         0         0
        32        27         0         0
        37        24         0         0
        11        10         0         0
        29        27         0         0
        50        16         0         0
        29        30         0         0
        34         7         0         0
         8        44         0         0
        14        40         0         0
         2         5         0         0
         6        35         0         0
        33        31         0         0
        21        19         0         0
        49        38         0         0
        29        20         0         0
        31        34         0         0
        44        21         0         0
        18        15         0         0
        24        27         0         0
        25        44         0         0
        20        22         0         0
         3         7         0         0
        21        45         0         0
        13        44         0         0
        41         9         0         0
         3        38         0         0
        10        42         0         0
        28        40         0         0
        12        17         0         0
        12        48         0         0
