         i         j       pij       pji
        48        42    -904.4     758.4
        23        40     288.6    -349.2
         7        18      -1.9      -923
        24        21       304      -476
        44        34      35.7    -691.1
        36         1    -199.1     -26.1
        49        50    -434.5    -175.9
        50        18    -639.4     -10.7
        11        17     439.2    -509.2
         8        47        72      -586
        14        47    -405.4    -871.8
        17        19    -403.6     248.3
         2         7     170.8    -615.7
        10        31    -684.3     -33.5
        32        17    -142.8    -548.8
        29        46    -826.4    -825.9
        31        27    -310.8      77.8
        41        22     -56.1     -29.8
        11        36    -283.9     226.5
        50        32    -644.7    -534.2
        20        39      -653       498
        49        31    -384.3     374.8
        11         6        -8     -11.9
         4        33    -562.8     470.8
         6        38     -66.1      42.8
        47        46    -732.4    -323.3
        17        12    -815.3     709.4
        28        29    -900.7     540.7
        32        37     -37.8    -530.5
        34        19      59.2    -417.2
        10         9    -199.5     121.2
        28        48     155.4    -342.4
        24        28     423.2    -711.6
         4        29      -450     396.9
        42        16     160.2    -765.6
        24        37       220    -304.3
        17        41    -470.2     232.2
        10        35     298.8      -373
        40        22    -133.2      55.9
        35        15    -648.8     646.8
        30        20     199.7    -636.3
        20         9    -295.6     154.3
        50        45    -498.2     245.8
        45        26     -27.8    -788.5
        25        18      -357     120.3
        44        13     291.7    -694.1
         3        37        33    -478.9
        43        24    -414.1    -321.7
        35         5    -766.6     477.7
