         i         j       pij       pji
        44        27        35       -43
        28        59     -22.2      -8.4
        66        64     -78.2      25.4
        30        52     -19.6      -4.1
        78        11        -6     -20.1
        96        21     -53.2      10.5
        95        62      10.9     -43.5
        10        55     -27.2       3.8
        34        70      31.4      -100
        28        40      19.5     -58.9
        55        88     -77.5      45.1
        39        68      39.7    -127.4
        79        95     -25.9      13.6
        68        50     -76.2      16.7
        63        26      61.1    -108.1
        33        20      40.9     -99.1
        41        50       -24     -26.9
        41        98     -29.5     -13.4
        85        61     -73.3      63.6
        28        74      56.1     -72.8
        69        73       4.7       -39
        74         1      -0.4     -58.3
        79        54      33.1     -43.1
        26        88    -106.1      38.4
        37        57     -39.5       5.1
        54         3       -16       7.7
        63        54      42.6     -52.8
        27        59     -53.2      26.5
        84        83     -77.7      75.4
        83        87      60.6     -77.8
        40        57     -34.2      13.2
        44        50      29.1       -31
        58        68     -16.7     -58.2
        23        37      21.1     -62.6
        90        22     -37.3     -63.8
        33        31     -13.5     -43.8
        13        48     -55.9      18.4
        86        69     -90.1       8.3
        77        34     -76.9      -5.3
        36        76     -42.8     -66.2
        96        68     -17.3     -20.9
         4        13     -42.6     -59.3
        35        37     -46.1     -30.7
        67        26      17.7     -85.8
        26         5    -113.7      71.3
        25        40     -67.7      13.8
        74        82     -96.3      63.5
         9        27      22.2     -23.3
        94        61     -85.6      82.8
        73        79       8.3     -24.5
        15        56      64.4    -115.2
        34         6       -45      24.6
        63        43      53.3     -89.8
        83        13      83.3    -152.3
        46        59     -82.1      62.7
        85        68       6.4     -34.2
        78         1      67.1    -101.1
        59        26      57.9     -99.3
        10        15     -53.9      53.4
        19        49      -9.1       -82
        61        29      27.7     -59.5
        39        75      -5.9     -20.5
         5        22      -6.4     -74.9
        74        14    -112.9      55.5
        91        37     -79.5       5.9
        51         8     -19.4     -35.5
        76        51     -37.5     -31.5
        31         5       -61       1.4
        45        73      -9.9      -2.1
        83        19      17.2     -51.6
         2        82     -57.1      35.4
        34        78     -61.1      20.2
        88       100      73.8    -143.7
         5        64     -35.3       9.1
        20        83    -117.6      71.1
        21        18      33.1     -67.5
        16        71     -33.3       -20
         7        92     -83.1       4.4
        44        24     115.7    -118.5
        37        93       4.7     -61.1
        89        70       2.6     -21.3
        97        80     100.9    -110.4
        62        47     -12.4     -15.2
        48        81     -88.9       1.1
        68        30    -105.6      80.6
        83        12      -8.8     -65.4
        37        32     -38.5     -60.6
        83        38      52.4     -98.1
        19        51     -29.5     -51.3
        29        71      -6.7     -19.6
        60        82    -165.8     132.7
        80         9      -130     124.1
        42        94      60.2     -62.7
        75        65     -85.1        70
        80         7    -146.2        89
        99         5      14.1     -21.7
        62        17     102.1    -112.9
        53        72     -49.6      39.3
        53        27     -12.5       -36
