         i         j       pij       pji
        43        50       -90       -90
        26        14       -90       -90
        38        32       -90       -90
        34        37       -90       -90
        20         5       -90       -90
        50        15         0         0
        15        45     -83.7   -100000
        47        17       -90       -90
        34         3         0         0
        16        47      95.1    -185.4
        33        30         0         0
         7        34         0         0
        11         9    -145.3   -100000
        35        50    1822.3   -100000
        29        33       -90       -90
        10        47    -497.3     464.3
        48        42         0         0
        14        46       -90       -90
         9        15       -90       -90
        37        49    -439.2   -100000
        38         4     184.3   -100000
        23        14         0         0
        17        23    -447.4   -100000
        18        24   -1698.9   -100000
        31         7       -90       -90
        49        28         0         0
        47        45       -90       -90
         3        39    -175.2   -100000
         5        24       -90       -90
         1        42    2310.4   -2496.6
        36        40       -90       -90
        13         8         0         0
        20         2       -90       -90
        13        30   -2131.9    2121.9
        18        26         0         0
        14        41     866.8   -1138.4
        42        27     -2764    2448.8
        21        22   -3184.2    2861.4
        31        40     484.5    -512.7
        16        44       -90       -90
        15        30   -1983.6   -100000
         8        25       5.7    -128.6
        12        46       -90       -90
        31        10    1711.1   -1793.8
        33        27       -90       -90
         4        37         0         0
        10        19      -728   -100000
        45         6   -1990.9    1648.2
        16        22   -2201.2      1778
