         i         j       pij       pji
        86        88         0         0
        63        33       -10       -10
        73         1       -10       -10
        31        72       -10       -10
        54        87         0         0
        29        41         0         0
        19        36    -499.6   -100000
        96        38         0         0
        93         1       -10       -10
        96        81     288.1      -578
        42        95         0         0
        91        19         0         0
       100         1         0         0
        20        54         0         0
        32        34     845.5   -100000
        53        91       498   -100000
        39        88         0         0
        83        41      26.3   -100000
        73        18       -10       -10
        56        45       -10       -10
        74        50         0         0
        26        78      -504      -860
        54        13     279.3    -381.6
        90         6         0         0
        80        94       -10       -10
        62        86    -187.9    -316.8
        66       100       -10       -10
        28        55     231.1   -100000
        80        48    -776.2     234.8
        17        59         0         0
        15        62         0         0
         4        68         0         0
        83        13       -10       -10
        44        98         0         0
        34         7       -10       -10
        85        57     554.3   -100000
        56        98     103.9   -100000
        81        27     103.6   -100000
        10         5         0         0
        14        24     636.9   -100000
        88        65        97    -778.3
        77        43       -10       -10
        14       100     479.7    -600.6
        92        26     -94.3   -100000
        52        36      55.7    -844.1
        47        27     864.1   -100000
        57         6    -371.8   -100000
        53        65     214.7    -443.9
         1        25         0         0
        77        90     135.8   -100000
        61        70       -10       -10
        96        88         0         0
        79        86       -10       -10
        71        88    -455.1      40.5
        29        35         0         0
        56        71     216.3    -458.1
        33        41         0         0
        45        11     -27.8    -264.7
        20        16     -77.9   -100000
        53        87       -10       -10
        40        10    -772.8    -366.4
        82        84         0         0
        13        12      67.5   -100000
        34        68    -193.2     157.6
         5        66     170.3    -292.9
        24        49         0         0
        91        73    -129.8       7.5
        32        82     458.5   -100000
        37        53       -10       -10
        72        71     205.4    -481.9
        96        69    -164.9   -100000
        70        41    -101.2   -100000
        89        29     715.3   -100000
        30        87    -286.2    -208.9
        32        13     661.3    -689.8
        39         6       551      -578
        22         9         0         0
        15        23      38.8   -100000
         4        76    -504.9   -100000
        79        51         0         0
        21        10       -10       -10
        76        95         0         0
        46        69       -10       -10
        92        17         0         0
        80        65     589.9   -100000
        84        99    -150.2     113.4
        23        67      47.9   -100000
        26        49       -10       -10
        28        25     482.9      -567
        73        64         0         0
        78        60       -10       -10
        22        84         0         0
        40        75    -583.3     517.4
        75        97       -10       -10
        27        50    -293.4     220.6
        58        80    -658.8       590
        23         2         0         0
        91         3    -667.9     600.4
        51         8       -10       -10
