         i         j       pij       pji
        69         9      60.4     -69.7
        69       100     155.2    -165.5
        27        59     -12.1      -3.8
        67        45      85.2     -91.9
        55         9     -39.8      31.8
        97        50    -129.6      97.2
        58        44    -114.4     105.8
         4        40    -129.8     107.8
        48        30    -104.2      45.4
        82        86     -18.9     -69.1
        96        30     -53.3     -14.4
        74        23     -99.9      53.3
        83         6     -15.6     -46.1
         8        53     -22.5       3.6
        49        12       4.6    -140.1
        51        71    -101.2       1.3
         1         3    -129.6        51
        40         5       8.7    -142.1
        34        15     -14.9      -8.4
        89        10      53.4     -92.6
        16        91      -176      -1.2
        95        77        78       -98
        40        77     102.6    -133.5
        99        21     -32.8     -37.8
        75        63      56.9    -110.4
        67        21      -2.4     -16.9
        87        97        32     -33.7
        59        50     -67.1         9
        92        51      75.4      -126
        79        90      -1.9      -7.2
        18        30        -3     -52.4
         2         4      82.5    -108.1
        66        46    -173.2    -125.7
        18        95         9     -43.6
        44        50     -35.6        28
        51        33       -60        44
        35        26     -55.4     -35.6
        15        16      39.5     -80.2
        45        94    -132.2      25.4
        98        13     -66.3     -17.4
        11        69     -34.4      22.1
        63        90       -94      74.6
        39        19     -74.4     -93.9
        52        85     -74.3     -51.2
        10        14     -34.7     -38.1
        29        33      -6.4     -41.1
        26        58       6.5     -24.5
        22        98     -53.9      -3.9
        66        92    -179.9     139.7
        81        47     -54.1    -124.5
        66        44    -142.9     122.4
        29        43      21.7     -65.3
         8         4      38.6     -55.4
        88        24    -104.9    -133.9
        81        37    -169.2     111.1
        34        29     -13.2     -37.6
        20        49    -142.1      58.3
        96        63     103.2    -136.6
         7        30    -138.4      97.8
        72        86    -151.7      69.7
        90        41       5.7     -94.8
        65        33      -143        88
        21        82       1.7     -55.4
         4        82      -8.1       2.9
        81        84       -65      59.5
        48        54    -120.9      26.4
        14        15    -103.5     -10.8
        83        72      88.4    -150.5
        20        58      -7.7        -1
        63        19     -18.3     -16.2
        52        99     -94.8       -77
        83        98      23.2    -118.3
        10        42       4.9      -7.1
        59        63      60.5    -143.3
         6       100     152.4    -165.2
        38        22      28.5     -74.9
        80        77     100.6    -137.8
        92        68     -19.6      14.1
         8        84     -20.9     -10.3
        96        93      77.4    -110.7
        31        24    -108.7    -121.1
         9        64     -70.5      42.6
         3        51      16.5     -30.4
        43        56    -142.4      -3.5
        73        96      -9.2     -25.5
        70        75       -40    -105.6
        25        14     -44.8      -2.6
        89        57     -23.1    -105.7
        76        44     -25.9       7.2
        58        31     -72.7        22
        88        78    -110.5      -141
        60         5    -133.6    -121.5
        62        50     -26.2      19.7
        17        56      97.5    -139.6
        88        61    -195.5     -27.7
        88        32    -120.6     -12.5
        74        28     -61.3      58.8
        23        17     -46.5     -15.9
        67        36     -27.8     -10.5
