         i         j       pij       pji
        13         6     -65.9      57.5
         3        17      88.3   -100000
         3         4      71.2   -100000
         3         1         0         0
         8         5       -10       -10
         9         8         0         0
        13         8     -60.7   -100000
        25         6     -75.7      75.2
        22        18      -2.6   -100000
         1         2         0         0
        21        13         0         0
        16         4      67.4     -70.3
        11        18      26.1   -100000
        24        14    -122.8     117.6
        25         7       -10       -10
         2        23      21.2     -39.2
        16        25      93.7     -97.3
         5        22       -10       -10
         5        12         0         0
        23        19         0         0
        24        17       -10       -10
        14        20      93.8   -100000
        15        11         0         0
        20        10       -10       -10
