         i         j       pij       pji
        32        97         0         0
        75        99         0         0
        20        36    -410.4   -100000
        37        45    -605.1   -100000
        48        13       -10       -10
        94        35         0         0
        44        71      -4.7   -100000
        46        57         0         0
        65        17     553.9    -651.4
        88        25     489.5    -519.5
        45        74       564   -100000
        62        46     318.9   -100000
        93        52     -66.3   -100000
        81         8       -10       -10
        10        54      59.6   -100000
        14        64         0         0
        39         1       -10       -10
        35        26    -157.3     -94.9
        63        68     627.3   -100000
        71        96      37.2   -100000
        41        77       489    -497.4
        91        98       -10       -10
        56        13       -10       -10
        46        65    -392.8   -100000
        91        27      -834     -17.9
        79        78         0         0
        49        73    -216.5     162.5
        72        22         0         0
        10        94     106.2   -100000
        82        65    -192.7   -100000
        20        96     210.8    -297.1
        56        54         0         0
        90        34         0         0
        12        16       -10       -10
        76       100     522.4    -579.6
         4        63    -664.7   -100000
        10        57     -71.3      50.7
        12        48     369.2    -398.7
        23        18        53     -87.7
        84         8       -10       -10
        89        19      -550   -100000
        47        42    -146.1       -17
        58         8    -441.2     402.8
        51         6         0         0
         3        56         0         0
        69        27       -10       -10
        58        98      -609     170.9
        55        91      -385     -54.4
        47        36     -61.5      -9.3
        53       100     366.5   -100000
        83         4         0         0
        46        58     381.5   -100000
        78        62    -301.3     265.7
        61         5         0         0
        87        86       -10       -10
        34        53         0         0
        38        52     443.4   -100000
        52        89       -10       -10
        81        51     -39.4   -100000
        83        27    -580.6       545
        92        28       9.1    -205.2
         1        69         0         0
        25         2       -10       -10
         2        89         0         0
        84         9     -22.2   -100000
        58        85    -541.8     270.5
         1        75     123.2    -132.3
        20        26       -10       -10
        29        34     210.4   -100000
        45        65       -10       -10
        97        92    -587.9     495.7
        73        19         0         0
        38        16         0         0
        27        24     470.5    -509.9
        36        34       240    -294.7
        54        32       -10       -10
        21        64       -10       -10
        70        77       -10       -10
        59        61         0         0
        88        41       -10       -10
        23        38         0         0
        40        75       -10       -10
        78        95       -10       -10
        50        34         0         0
        72        98         0         0
        59        90        64      -193
        80         7       -10       -10
        94        86    -331.5     292.1
        89        60       -10       -10
        33        31       -10       -10
        43        99    -337.9     280.2
        31        39       -10       -10
        15        75      99.9   -100000
        18        64      -140   -100000
         7        82    -783.4     473.7
        67        85       -10       -10
        66        38    -389.1     326.8
        30        68     433.1   -100000
        11        78       144    -154.4
