         i         j       pij       pji
        17         7         0         0
        22         5      59.2   -100000
         3        18       -10       -10
        10        12         0         0
        10        24       -10       -10
        24        16       -10       -10
        22         8       -10       -10
         8        12       -10       -10
        22        20     -38.7     -37.2
        21        18         0         0
         1        15      46.6   -100000
        11        14     -20.6    -109.4
         6        16       -10       -10
         5        25       -10       -10
        14        10         0         0
        18        10     -84.4   -100000
        15        22      14.7   -100000
         7        19       -10       -10
         3        23     -76.2   -100000
         7         3    -111.9   -100000
         4         8     -45.2   -100000
         9         3     -23.3     -75.7
        17        13      -7.2   -100000
         2         4       -10       -10
