         i         j       pij       pji
        13        10     264.3   -100000
        15        17    -235.9   -100000
         1        23    -178.7   -100000
         6        23     107.8   -100000
        23        14    -216.6   -100000
         5        12     525.6   -100000
        14        16    -189.3   -100000
        21        17    -759.4   -100000
        15        25    -113.4   -100000
        13         7      69.9   -100000
        12        21       283   -100000
         3        10     327.3   -100000
         6        13    -564.4   -100000
        19        18     -41.3   -100000
        24         5    -126.4   -100000
        12        22       195   -100000
        10        15     -53.8   -100000
        18        11     179.5   -100000
        18         8     132.1   -100000
         7        19      71.3   -100000
         2        11      -293   -100000
        14         9      60.4   -100000
        13        20      40.8   -100000
         5         4     631.8   -100000
