         i         j       pij       pji
        56        34         0         0
        90        16   -1417.8     663.3
        25         3   -1204.8    1146.8
        44        18       -90       -90
        13        98   -1219.2    1212.7
        36        12       -90       -90
        39         6    -201.6      10.1
        32        39       -90       -90
        73        45         0         0
        26        13       -90       -90
        14        76    -388.8   -100000
        82        14      63.2    -612.9
        42        96         0         0
        13        23       -90       -90
        88         8     543.4   -100000
        80        19    -825.4     739.8
         8        70      98.7   -100000
        75        93       -90       -90
        35        57       -90       -90
        83        19         0         0
        55        69         0         0
        97        43    2046.1   -2189.6
        73        47         0         0
         1        99         0         0
        84        18    -255.4    -429.4
        97        20       -90       -90
        54        89         0         0
        58        66     -1176   -100000
        62        99         0         0
        86        54    -556.5     341.7
        99        27         0         0
        24        91    1323.6   -1353.9
        11        86   -1247.5   -100000
        18        83         0         0
         1         2    -125.9     108.9
        45        65   -1697.7    1605.7
       100        30       -90       -90
        16         8     320.4    -346.1
        28        51       -90       -90
        32        64       -90       -90
        33        26    1550.6   -1624.3
        40        26       -90       -90
        66        74         0         0
        19        13       -90       -90
        79        32   -1953.4    1791.9
        12        67   -1840.9      1646
        70        69   -1674.1    1277.8
        50        90       -90       -90
        23        36    -389.4     248.6
        91        84       -90       -90
        75        22       -90       -90
        18         9       -90       -90
        87        93   -2985.7    2873.1
        25        64     -1647   -100000
        97        95       -90       -90
        10        35   -1914.4   -100000
        83        53    -728.7     628.9
        98        59       713   -100000
        24        22       -90       -90
        63        35    1253.3   -1269.9
        27         7     821.3   -100000
        14        16       -90       -90
        86         3    -361.7   -100000
        60        91       -90       -90
        45        83    -386.8   -100000
        90        89   -1695.7   -100000
        96        17       -90       -90
        49        71     956.6   -1271.3
        15        19    -557.1   -100000
         2        55     593.7   -100000
        95        17    1906.5   -100000
        48        27   -2638.3   -100000
        96        77         0         0
        81        99   -2416.6   -100000
        94        34    1006.9   -100000
        87        77       -90       -90
         4        22   -1042.2   -100000
        15         3    -714.7   -100000
         6        49     290.5    -448.5
        68        67      -757     555.8
        17        21    -409.4    -336.7
        63        72         0         0
        85        62   -1749.6      1587
        18        46         0         0
        31        21    1212.8   -2562.1
        38         3         0         0
        21        52       -90       -90
         5        24       -90       -90
        72        81    2322.6   -100000
        73        41     222.2      -750
        90        58   -1826.4   -100000
         6        37         0         0
        22        29         0         0
         2        61     115.1      -122
        62        30         0         0
        31        94         0         0
        97        51    1274.1   -100000
        78        85    -877.8     501.8
         8        92   -1898.9    1739.4
