         i         j       pij       pji
        18         1    -272.8   -100000
         6        10     365.3   -100000
        22         9     411.1   -100000
         4        20    -558.3   -100000
         7         4     139.3   -100000
        12        17    -807.3   -100000
         9         6     -73.7   -100000
        17        25     -17.1   -100000
        16        22   -1059.5   -100000
        11        25    -285.3   -100000
         8         6     290.8   -100000
        18        16     124.8   -100000
         3         7      -176   -100000
        22        21     613.5   -100000
         2        20    -572.8   -100000
         5         1     327.4   -100000
        21        25    -440.5   -100000
        13        23     695.8   -100000
        24        23     612.1   -100000
        17        24      -5.4   -100000
        16        15    -311.3   -100000
        25         7     127.1   -100000
        12        19     -28.4   -100000
        23        14     272.5   -100000
