         i         j       pij       pji
        14        12     279.7    -303.4
         2         8     238.1    -334.4
        11         8     210.6    -231.5
        25         9    -486.8     405.9
        16        22      37.7    -152.5
         6         8     -67.6      30.5
        22         3      39.8    -194.6
        16        19     -66.5     -22.1
         5        10     371.8    -442.1
        19        18       6.2     -18.9
         2         1     445.6    -622.3
         9        23    -227.5      97.8
        21        25     549.2    -636.6
         8        17     272.8      -300
        19        10     235.6    -278.1
         3        14    -425.4     409.5
         1         4    -124.9     117.2
        23        22     121.6      -219
        10         1     131.9    -174.9
        15        22     104.6    -174.7
         1        24     -97.3       6.1
        21         7      67.7    -123.3
         9        13     190.9    -229.1
        20        10      37.3       -87
