         i         j       pij       pji
        41        34       -90       -90
        43        13       -90       -90
        32        37       -90       -90
        31         3       -90       -90
         9        12       -90       -90
        13        42       -90       -90
        20         5       -90       -90
         2        36       -90       -90
        31        10       -90       -90
        27        29       -90       -90
        38        45       -90       -90
        44        50       -90       -90
        20        32       -90       -90
        26        28       -90       -90
        38        29       -90       -90
        14        21       -90       -90
        39        12       -90       -90
        31        15       -90       -90
        42        34       -90       -90
         1         2       -90       -90
         5         7       -90       -90
        10        26       -90       -90
        37        48       -90       -90
        20        42       -90       -90
        11         2       -90       -90
         9         3       -90       -90
         6        39       -90       -90
        27        18       -90       -90
        36         6       -90       -90
         6        23       -90       -90
        25        13       -90       -90
        24        42       -90       -90
        16        30       -90       -90
         8        44       -90       -90
         3        45       -90       -90
        14        12       -90       -90
         8        15       -90       -90
        46        21       -90       -90
        33        48       -90       -90
        30        46       -90       -90
        40        29       -90       -90
        40        35       -90       -90
        18        41       -90       -90
        22         4       -90       -90
        34        19       -90       -90
         4        12       -90       -90
        17        41       -90       -90
        47        49       -90       -90
