         i         j       pij       pji
        30        35       -10       -10
        37        67         0         0
        47         5       -10       -10
        78        57       -10       -10
        22        20       -10       -10
        64        74         0         0
        27        61      45.6     -86.7
        22        64         0         0
        46         7       -10       -10
        27        41      99.8    -116.7
         5        61      30.5     -39.7
        73        27       -10       -10
        92        19    -104.5      60.2
        53        77       -10       -10
        71        78         0         0
        86        87       -10       -10
        67        32      -4.3     -11.3
        11        93       -10       -10
        70        98         0         0
        85         3         0         0
        57        82     -40.3   -100000
        17        74         0         0
        90        71     -21.4       2.6
        98        42         0         0
        50        77         0         0
        26        98    -123.2        83
        63        37     100.4   -100000
        74        43      -0.2     -34.5
        21        56       1.4    -150.3
        75        52       -10       -10
        83         1      86.4    -163.2
        32        25      47.2   -100000
        50        93     -51.8   -100000
        27        65      14.9     -71.2
        73        12         0         0
        61        23     -13.2       5.1
        41        66     -66.4   -100000
        37        36     -86.2       -18
        10        33       -10       -10
        88        50       -10       -10
        51        76         0         0
        99        97         0         0
        71        61         0         0
        84        83       7.4     -13.1
        27        69       -10       -10
        70         5       -10       -10
        13        58         0         0
       100        79     -88.3   -100000
        28        48      59.7   -100000
         4        45     -75.3       4.6
        93        99         0         0
        96        60      54.9   -100000
        25        39     -72.3      22.6
        30        40     -49.5      -5.1
        56        91      41.7   -100000
        91        83    -116.1      52.5
        15        10     -18.4   -100000
        60        78     -96.5      83.1
        71        95     -60.4   -100000
        72        88      11.7   -100000
        13        43       8.3   -100000
        86        31         0         0
        76        49     -14.3       7.5
        91        36       -10       -10
       100        71       -96     -44.6
        82        29      29.8       -38
        30        94      -3.7     -24.9
        62        82         0         0
        15         2     -82.6        74
        72        45         0         0
        45        16       -10       -10
        61        81         0         0
        44        36         0         0
        40        32      16.5       -54
        78        43      14.1       -47
        89        69    -143.1   -100000
         4        62      -119      61.5
        21        51      45.4   -100000
        36         8         0         0
        31        95      -3.5   -100000
        85         5     -60.8   -100000
        29        59     -76.1     -17.2
        81        49       3.5      -6.7
        10        55         0         0
        14        64       -10       -10
        38        15         0         0
        10        54       -10       -10
        16         2     -65.7   -100000
        18        90       -10       -10
        87        75     -25.5     -12.3
        92        41        40   -100000
        77        46     -12.2   -100000
        80        31       -10       -10
         6        91       -10       -10
        28        56      17.8     -38.9
         1         9     -91.7   -100000
         7        68       -10       -10
        79        34     -21.1     -31.7
        24        78     -59.8      47.6
