         i         j       pij       pji
         2        20         0         0
        10        24         0         0
         1        21         0         0
        11        19         0         0
        25        20         0         0
        12        13         0         0
        18        14         0         0
         3        25         0         0
        16        24         0         0
         2         5         0         0
         3         9         0         0
        14        21         0         0
        16         1         0         0
        11        14         0         0
        12         7         0         0
        12        17         0         0
