         i         j       pij       pji
        18        21      55.3   -100000
        20        10      -1.9   -100000
        19         5     -26.8   -100000
        10         3        34   -100000
         5        18      45.3   -100000
        23        24      90.4   -100000
        17        18     -91.9   -100000
        15         3      78.9   -100000
        24         6     -83.9   -100000
         2        14     -94.1   -100000
        22         4      24.6   -100000
         4        23     -76.4   -100000
         6        17        52   -100000
        21         2    -148.9   -100000
        13        11       -89   -100000
        14        15      18.6   -100000
        13         8     -83.1   -100000
        13        16     -61.6   -100000
        16         4      47.2   -100000
         1        18      89.1   -100000
        14        25     148.7   -100000
         7        21      72.9   -100000
         9        15     -35.7   -100000
        24        12    -102.5   -100000
