         i         j       pij       pji
         5        14       -10       -10
         2         7         0         0
        21         5       -10       -10
        24         7    -359.3   -100000
        25        10    -405.7   -100000
        12        19         0         0
         9        23       -10       -10
        22         1     324.7    -385.5
         6        22         0         0
         1        25      -4.6     -31.5
         9        10     244.6   -100000
         3         5    -453.1     416.3
        18        19         0         0
        21        19     104.8   -100000
         3         4     173.6   -100000
         7        19         0         0
        11        16       -10       -10
         1        13      70.6   -100000
        11         1     317.4    -322.9
        13        12    -430.3   -100000
        15        14      16.8   -100000
        17        25       -10       -10
        11         8         0         0
        10        20         0         0
