         i         j       pij       pji
        16        21       -10       -10
        13        12       -10       -10
        12        20       -10       -10
         2         6       -10       -10
         1        18       -10       -10
        11         1       -10       -10
        16        19       -10       -10
        10         7       -10       -10
        20         3       -10       -10
        13         4       -10       -10
         8        21       -10       -10
        20        10       -10       -10
        22        21       -10       -10
        11         5       -10       -10
         9        16       -10       -10
         9         2       -10       -10
        17        24       -10       -10
        23         5       -10       -10
        17        25       -10       -10
        23        15       -10       -10
