         i         j       pij       pji
        41        33      -370     151.9
        21        16     -28.2    -520.1
        14        40    -383.8    -281.2
         6        18    -156.7    -224.3
        29        31    -475.7     363.7
         3        39    -473.8     468.4
         5        36     169.1    -178.2
         2        27    -724.2    -116.3
        11        34       210    -618.6
         1        37    -298.5    -558.3
        28         7     218.1    -557.6
        26        43     382.8    -429.5
        23        40     -16.9    -243.5
        28         6      15.2    -306.2
        41        39      -501      47.1
        17        12    -396.4     -29.6
        45         5    -230.2     -30.5
        44        43       445    -565.1
         1        49    -444.4     335.5
        41         6    -214.6     -98.3
        45        25       671    -852.2
        30        31    -267.9      96.8
        21        28    -473.8     126.6
        39         5    -234.8     225.5
        12        23    -227.6     226.6
        15        42     -35.6     -24.7
        42        32     355.3    -802.3
        37        27      -513     267.3
         4        40    -362.7     344.8
        20        10    -209.8    -218.6
        37        25     355.8    -410.4
        30        44      -145    -127.8
        47        33    -382.3        -2
        50        23    -546.6     382.4
        26        24     216.4    -558.2
         9        16     -73.8      19.4
         8        27    -433.8     244.4
         4        22    -244.9     234.1
        14        48    -362.6    -706.5
        32        34     132.7    -206.5
         9        43     214.2    -270.7
        49        40     -87.9      45.5
        15        10     309.9    -441.1
         9        34       337    -426.8
        19        28      -402     379.9
        46        20    -325.5    -303.1
        19        13     230.3    -321.1
        35         1     -40.7    -167.7
        38         1     411.2    -533.9
