         i         j       pij       pji
        18        19    -186.3      13.5
        22        21    -367.6     205.4
        16        12      97.5    -184.6
        24        23    -713.9     564.7
        18        21      -348      76.1
        10         2    -535.6     285.5
        12        14    -361.2     338.7
        23         8     257.1    -336.5
         3        11    -208.7      94.4
         8        18      -167      67.4
         5        13     390.3    -555.8
        12        24     445.7    -474.6
        19        11     -74.1      57.7
        20        25     330.4      -351
         1         9    -314.6     295.7
        25         2    -630.4     602.8
         2         9       366      -368
         7        17       529    -575.5
         1        14    -815.2     786.9
        24         6    -465.7     304.6
        13        11    -420.8     230.4
         4        20    -295.3     219.1
        15         3      62.4    -149.4
         7        25     499.3      -567
