         i         j       pij       pji
         8        29      -109   -100000
        17        39    -725.7   -100000
        15        12     -21.6   -100000
        43         7    -285.9   -100000
        39        15      56.8   -100000
         8        37     183.8   -100000
        11        35     502.4   -100000
        26        25     336.4   -100000
        50        42    -591.3   -100000
        16        34       180   -100000
        32        43       -31   -100000
        24        11    -477.1   -100000
         7        26     158.7   -100000
         1        20       -74   -100000
        34         8    -117.6   -100000
         2        17     483.2   -100000
        12        29      54.6   -100000
        16         6       153   -100000
        30         5    -175.5   -100000
        14        23     147.9   -100000
        45         4     636.8   -100000
         5        27      94.5   -100000
         6        35     271.7   -100000
        18        37     192.9   -100000
        38        20     374.8   -100000
        24        22    -277.4   -100000
        46        33    -522.5   -100000
         7        49      94.9   -100000
        41        30    -155.1   -100000
        17        44    -580.9   -100000
        29        38       3.2   -100000
        33        50     471.9   -100000
        19        42    -134.2   -100000
         5         2      58.3   -100000
        32        47      -604   -100000
        30        32     441.7   -100000
        36        32     668.4   -100000
        31        44       2.5   -100000
        32        23    -485.6   -100000
         7        40     -34.4   -100000
        46         2    -250.5   -100000
        48        18    -363.6   -100000
        48        28    -532.8   -100000
        45        17       754   -100000
        32        21    -392.6   -100000
        49         9     -57.1   -100000
        10        23      -407   -100000
        40         3     116.6   -100000
        13         8    -372.7   -100000
