         i         j       pij       pji
        36        43      -103   -100000
        38        40         0         0
         6        22     291.3   -100000
        32         5         0         0
        25        14      88.6    -732.2
        15        26         0         0
        11        14     -54.5   -100000
        32        33    -218.1    -116.1
        34        47         0         0
        49        37       -90       -90
        47        42     950.9   -100000
         6         2     561.9    -781.1
        44        40     116.3    -147.7
        21        37     483.6    -504.8
        42        18    -201.6     -49.1
         5        28         0         0
        13        26     314.6   -100000
        24        48     521.4   -100000
         6        30       -90       -90
        12         5       -90       -90
         3        50         0         0
         9        21    -325.1     108.5
        50        20    -519.7   -100000
        13        50     578.3    -962.1
        16        17    -626.9   -100000
        41        27         0         0
        40        32    -411.4   -100000
        45        39     724.7   -100000
        39        32       -90       -90
        11        16    -170.4    -140.9
         5        46         0         0
        19        46     834.6      -909
        33        27    -859.4     542.2
        22        11      55.9   -100000
        45        24         0         0
        34         8      95.7    -230.8
         7        39       -90       -90
        47        36       -90       -90
        37         3         0         0
        15        36    -276.5   -100000
        14        29    -652.8     250.8
        37        39         0         0
        12         2       -90       -90
        13        10      85.5   -1028.3
        41        35         0         0
        21         4       276    -325.1
        23        21    -340.2     237.5
        47         1     609.6    -822.9
        37        31    -927.2   -100000
