         i         j       pij       pji
         2         3    -102.3      93.5
         2         5      30.1     -31.3
         8        12     -41.2     -77.3
         7        13     -23.1    -132.9
         5        25     -32.7     -17.3
         6        18      -2.8     -29.8
        10        13      16.9     -49.2
        18        22     -30.1      -2.7
        24        13      23.9     -29.5
        18        19     -90.8      24.7
         5        11    -103.2      59.5
        23         8      24.2     -37.3
         7         2      14.4     -21.3
        15         5      76.8     -95.4
        22         3     -71.1      56.6
        23         5      98.3    -117.3
         6        14      20.7     -77.7
        13        17      -3.4      -2.1
        21        13     140.9    -149.3
         1         2     -37.6     -18.4
         9        18      11.9     -24.4
         6         4      56.7     -72.1
        20        16     -66.9       8.8
         6        16     -25.7     -80.4
