         i         j       pij       pji
         4        16         0         0
         7         3         0         0
        47         1         0         0
        18        10         0         0
        34        14         0         0
         5        12         0         0
        41        10         0         0
        34        31         0         0
        46        20         0         0
         4        12         0         0
         6         7         0         0
        24        11         0         0
        32        24         0         0
        26        39         0         0
         2        46         0         0
        24        50         0         0
        14        50         0         0
        28        14         0         0
        22        47         0         0
        43        45         0         0
        37        36         0         0
        21        13         0         0
        24        10         0         0
         5        46         0         0
        19        11         0         0
        48        43         0         0
         5        29         0         0
        37        39         0         0
        46        36         0         0
        34        42         0         0
        17        21         0         0
        48        15         0         0
         9        25         0         0
        30        27         0         0
        40        44         0         0
        35        49         0         0
