         i         j       pij       pji
        14        13         0         0
        25         9       -90       -90
         7        13    1395.6   -100000
        11         9       -90       -90
        16        12         0         0
        13         1   -2004.3    1989.8
        18        16       -90       -90
        17        15         0         0
         5         1     177.2   -100000
        13         2     -2177   -100000
         6         2         0         0
        23        19         0         0
        13        17         0         0
         9        14    -304.5   -100000
        18        19    -350.9       0.9
         2        22       -90       -90
         9        23    -734.1       706
         5        20         0         0
         8        10         0         0
        21        15      -393   -100000
         2        10    2674.4   -2688.4
         3        13     924.8   -1321.8
        11         4   -1595.7    1415.7
        25        24   -2690.1   -100000
