         i         j       pij       pji
         6        19    -191.8   -100000
        19        16         0         0
        16        22       -10       -10
        18        25     386.4   -100000
        20        19    -251.2   -100000
        16        12     -16.5     -94.3
        11        10     567.2   -100000
        15        11       -10       -10
         7         5    -180.6   -100000
        20         8    -168.3   -100000
         8         5    -312.6      83.5
         9        24     353.3   -100000
         4        10     115.1   -100000
        23        11         0         0
        15        21       311   -100000
         3        24     141.2    -308.2
        15        17     364.4    -453.4
         3        17     -38.3   -100000
        13        18       -10       -10
         4        13    -111.4   -100000
        25         2    -509.4   -100000
        18        14    -304.6   -100000
        16         1     245.2    -372.2
        13        12     -69.9   -100000
