         i         j       pij       pji
        20        32       5.5   -100000
        20        36     -81.8   -100000
        27         5     -27.6   -100000
        26        14     -83.3   -100000
        50        38     -48.2   -100000
        28        18        21   -100000
         6        14       -41   -100000
         2        11     -10.5   -100000
        49        42     -85.7   -100000
        36        33      21.9   -100000
        17        50       -55   -100000
        22        20      32.6   -100000
        24        31       -65   -100000
        23        27     -26.6   -100000
        50        44     -74.3   -100000
         5         9        57   -100000
         8        19     -26.3   -100000
         6        12      -1.4   -100000
        41        44      -6.7   -100000
        10        44     -62.5   -100000
        33        13      91.7   -100000
        28        10      45.6   -100000
        10        32      39.4   -100000
        47         4        76   -100000
        13         5    -100.9   -100000
        42        11       0.8   -100000
        13        19     -61.4   -100000
        40        26      28.4   -100000
        26        17      21.8   -100000
        42        28       5.8   -100000
        37        10     -17.5   -100000
         2        39     -38.4   -100000
        45        34      91.5   -100000
         7        38     -12.9   -100000
        16        13      89.4   -100000
        39         4     128.3   -100000
        24        30     -56.9   -100000
         9        48      31.3   -100000
        12         1      58.6   -100000
        41        15     -18.1   -100000
        24        33     -81.7   -100000
         5        25     105.2   -100000
        30        21      -1.5   -100000
        35        18     -79.8   -100000
        35        34     -30.1   -100000
        50        46     -32.5   -100000
        43        27     -80.5   -100000
        29        22      27.9   -100000
        38         3      44.9   -100000
