         i         j       pij       pji
        50        24      -4.3   -100000
         8        50     292.8   -100000
        14        21       -10       -10
        44        43     358.3    -673.8
        11        24     628.3   -100000
        37        20       -10       -10
         6        35         0         0
        14         4         0         0
        46        20    -361.1   -100000
        29        34     -73.5   -100000
        25        16         0         0
        47        35     -95.7    -255.8
        36        45       -95    -407.2
         1        47       -10       -10
        31         5    -387.7   -100000
        18        46         0         0
        43        33    -674.2     118.3
        27        17       -10       -10
        12         3       435   -100000
        40        35       313   -100000
        20        13         0         0
        26        44     -16.7   -100000
        36        20         0         0
        18        26       -10       -10
        30        49       -10       -10
         6        15       -10       -10
         9        38    -393.2     232.7
        26         7    -110.4      -104
         7         5    -122.9    -114.7
        13         3         0         0
        30        28       -10       -10
         9        28      65.4   -100000
        22        28    -136.2   -100000
        39        27       -10       -10
        25        47         0         0
        34         3    -204.5      72.3
        40         8     110.4    -111.3
        16        32     326.1   -100000
        50         7    -211.7   -100000
        18        17         0         0
        27        21       -10       -10
         5         9       -10       -10
        42         6         0         0
        43        48       -10       -10
        10        32     234.5    -369.4
        19        40         0         0
        42        23    -382.6   -100000
        18        41      20.2      -104
         2        36         0         0
