         i         j       pij       pji
        74        29    -634.4     539.2
        76        16    -157.6   -100000
        95        50     465.1    -486.1
        14         2       -10       -10
        26        96     -31.3      -1.9
        87        58     401.5    -597.3
        19         6       -10       -10
         2        31         0         0
        62        87       -10       -10
        37        54      20.1    -188.7
        71        82         0         0
        68        95      -620     573.7
        80        45    -773.4     489.6
        90        60       191   -100000
        30        96     543.2   -100000
        78        21     -44.7   -100000
        71        21         0         0
        90        67         0         0
        57        90       -10       -10
        64        88         0         0
        23        78      -1.3    -122.9
        79        67         0         0
        62        88         0         0
         1        10         0         0
        73        62     -23.9   -100000
        99         1       156   -100000
         6         3        98    -242.2
        53        71       -10       -10
        57        95    -310.4     168.4
        15        42         0         0
         3        74      30.9   -100000
        28        60     429.4    -458.9
        76        72    -283.8   -100000
        77        33    -482.4   -100000
        38        34         0         0
        29        82       -10       -10
         2        97     294.2    -356.5
        59        23      48.4   -100000
        63        11       -10       -10
        47        87     144.3    -191.4
        15        65    -136.4       -18
        33        82      78.5   -100000
        80        96       -10       -10
        18        78         0         0
        26        10       -10       -10
         6        24     364.2   -100000
        70       100         0         0
        52        30         0         0
         3        76    -143.8   -100000
        13        88    -371.8     354.7
        44        66     394.7    -486.6
        84        22     213.9   -100000
         6        73         0         0
        70        12    -749.1   -100000
        24        63    -460.1   -100000
        51         2       -10       -10
        69        19       -10       -10
        37        49         0         0
         8         6     -35.8     -27.9
        32        34    -216.1   -100000
        48        97    -349.2   -100000
        73        12       -10       -10
        71        89     402.5   -100000
        44         9         0         0
         7        41         0         0
        96         4         0         0
        49        28    -377.4     237.2
        91        58     168.4   -100000
        54        89       -10       -10
        21        85         0         0
        40        67       -10       -10
        91        25      93.3    -221.1
        31        83       -10       -10
        19        81       -10       -10
         2        92     -37.6   -100000
        41        89     269.3   -100000
        14        24     447.7    -448.4
        28        27    -165.4        80
         5        75         0         0
        54        35       -10       -10
        85        66     415.2   -100000
        89        55       -10       -10
        45         5       -10       -10
        52        38     260.5   -100000
        30        29     123.1    -125.1
        94        17     109.7    -272.2
        22        48     244.1   -100000
       100        43       -10       -10
        36        15       -10       -10
        93        66       -10       -10
        15        59       -10       -10
        46        57         0         0
        78        98      -203      85.8
        28        39         0         0
        61        80       501   -100000
        24        17       -10       -10
        20         7     -28.6   -100000
        43        56         0         0
        86        81    -156.7   -100000
