         i         j       pij       pji
        50        41         0         0
        12        46         0         0
        34         6         0         0
        27        26         0         0
        12         7         0         0
        19        40         0         0
        44        14         0         0
        41        19         0         0
        30        42         0         0
        11        41         0         0
        39         2         0         0
        46        23         0         0
         9        23         0         0
        26        19         0         0
        16        50         0         0
        39         8         0         0
        16        31         0         0
        46        47         0         0
        31        36         0         0
        18        10         0         0
        27        28         0         0
        30        45         0         0
        22        40         0         0
        10        17         0         0
         5         6         0         0
        50        33         0         0
         4        17         0         0
        15         2         0         0
         3        11         0         0
         5        12         0         0
         4        35         0         0
        10        49         0         0
        47        38         0         0
        32        25         0         0
        44        15         0         0
        46        29         0         0
         1        32         0         0
        17         1         0         0
        47        21         0         0
        13        49         0         0
        24        37         0         0
        32        48         0         0
        45        39         0         0
        20        32         0         0
        43        49         0         0
