         i         j       pij       pji
        16         3         0         0
        12        18         0         0
        21        10         0         0
         1        15         0         0
        25        12         0         0
         7         5         0         0
         5        11         0         0
        24         2         0         0
        16         7         0         0
        20        24         0         0
        19         8         0         0
         1        21         0         0
        20        13         0         0
         4        23         0         0
        14         9         0         0
